"task_id","simulation_seed","observed_data_md5","model","display_model","n_observation_times","RSS","RMSE","mean_error","AOB","mean_error_through_5","mean_error_after_5"
45,1045,"ea38700766ed00739f841a67050a1f0f","constant_B","Constant-B",70,84.6585628381692,1.09973089460344,0.45761123297541,0.45761123297541,-0.54238876702459,1.45761123297541
46,1046,"9df354b439dcb34c0723dc7a22427817","constant_B","Constant-B",70,227.549771323653,1.80297282811176,1.50023698758207,1.50023698758207,0.50023698758207,2.50023698758207
47,1047,"a27592b2dc2d1f22ae7b3b7d52d6c6e8","constant_B","Constant-B",70,178.233646841713,1.59568009164795,1.24346087790554,1.24346087790554,0.24346087790554,2.24346087790554
48,1048,"e149dfe63fefba3d9450d8ebe55e2be8","constant_B","Constant-B",70,90.4139120793463,1.1364978290429,0.54002529146257,0.54002529146257,-0.45997470853743,1.54002529146257
49,1049,"c24fd9ec2467b6f39b42b31426dcbff7","constant_B","Constant-B",70,74.3895095438482,1.03087694668075,0.250414215247119,0.250414215247119,-0.74958578475288,1.25041421524712
50,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed","constant_B","Constant-B",70,117.142883591684,1.29362659434455,0.82065203685575,0.82065203685575,-0.17934796314425,1.82065203685575
51,1051,"900920f25b406cb0530e847b193e6c9b","constant_B","Constant-B",70,88.9601479386844,1.12732393581744,0.52044140521957,0.52044140521957,-0.47955859478043,1.52044140521957
52,1052,"94c869cc26cd44cd9de1033132a41b1b","constant_B","Constant-B",70,144.749734113564,1.43800324911993,1.03336989721952,1.03336989721952,0.0333698972195204,2.03336989721952
53,1053,"21c503be1bfd17d135902892b999365f","constant_B","Constant-B",70,74.2392002904911,1.02983494024522,0.24608942307599,0.24608942307599,-0.75391057692401,1.24608942307599
54,1054,"bb6ab35a8708f3f23940941298b79dbc","constant_B","Constant-B",70,93.9832698998032,1.15871400329234,0.58533592186518,0.58533592186518,-0.41466407813482,1.58533592186518
55,1055,"7481513b9e19d7a30b033ad1490d6f16","constant_B","Constant-B",70,71.0338977476612,1.00735791445927,0.1215317564414,0.1215317564414,-0.8784682435586,1.1215317564414
56,1056,"08c1962e5f9bd4d5168d1afa7314d508","constant_B","Constant-B",70,113.55287970673,1.27364987175065,0.78878640696353,0.78878640696353,-0.21121359303647,1.78878640696353
57,1057,"0fa2ff4b3c51077ca4a85e846724b31e","constant_B","Constant-B",70,71.1082304649576,1.00788484649047,-0.12582473439316,0.12582473439316,-1.12582473439316,0.87417526560684
58,1058,"fb197f5caf6d73b93cf36910dcf5bd62","constant_B","Constant-B",70,80.8137383323891,1.07446822948703,0.393041952184479,0.393041952184479,-0.60695804781552,1.39304195218448
59,1059,"85c4aca3511ef3a6574f147464f1b8a6","constant_B","Constant-B",70,75.8665794903079,1.04106113097789,0.28949659485557,0.28949659485557,-0.71050340514443,1.28949659485557
60,1060,"0f9b10d21fc1c74a53d447b4ab6c4a76","constant_B","Constant-B",70,94.510073818137,1.16195693194183,0.59172959338508,0.59172959338508,-0.40827040661492,1.59172959338508
61,1061,"ef64f00e9a05074fb3305ee8fb186803","constant_B","Constant-B",70,94.5508418211366,1.16220751663828,0.59222150562988,0.59222150562988,-0.40777849437012,1.59222150562988
62,1062,"a04acf843bb2ea72629f7c891c0bc0d1","constant_B","Constant-B",70,87.5564055481774,1.11839429252182,0.50080514528646,0.50080514528646,-0.49919485471354,1.50080514528646
63,1063,"0b8692e4c4282eea08c84c3a7521bdca","constant_B","Constant-B",70,98.4531807472434,1.18594856999572,0.6375531434123,0.6375531434123,-0.3624468565877,1.6375531434123
64,1064,"65224e6e0078d6ba21ee5d2bd4a6c743","constant_B","Constant-B",70,73.6319787406676,1.0256146501396,0.22778369252641,0.22778369252641,-0.77221630747359,1.22778369252641
65,1065,"d23c93587fac0bd4c1fffe812bf746e2","constant_B","Constant-B",70,109.930387351434,1.25316962340319,0.75527088188311,0.75527088188311,-0.24472911811689,1.75527088188311
66,1066,"b503c7aa16489912e1de4bcf79bdc277","constant_B","Constant-B",70,114.075360862347,1.27657667702306,0.7935036309427,0.7935036309427,-0.2064963690573,1.7935036309427
67,1067,"a64edf122ea9288d9cc5843d572b4219","constant_B","Constant-B",70,165.274858609742,1.53657717304098,1.16664879407241,1.16664879407241,0.16664879407241,2.16664879407241
68,1068,"e2dc17973047d198b1f70625999d7313","constant_B","Constant-B",70,114.479075378281,1.2788335945489,0.79712945156158,0.79712945156158,-0.20287054843842,1.79712945156158
69,1069,"8e4ff1513256eaffe3731b1dbc82ec29","constant_B","Constant-B",70,86.9419978846978,1.11446334224593,0.49196396332452,0.49196396332452,-0.50803603667548,1.49196396332452
70,1070,"3f39c2020f727aeaa01ef9ba099939bb","constant_B","Constant-B",70,73.7429026842108,1.02638688531463,0.23123589329053,0.23123589329053,-0.76876410670947,1.23123589329053
71,1071,"f8a2941f2630be877dd64b0b25a3e9dd","constant_B","Constant-B",70,115.827621131612,1.28634377282287,0.80912316854739,0.80912316854739,-0.19087683145261,1.80912316854739
72,1072,"4ef60d1f950055935545ba4d8849c6a4","constant_B","Constant-B",70,118.698207035964,1.30218611263611,0.83407953574125,0.83407953574125,-0.16592046425875,1.83407953574125
73,1073,"23ed6d0e534e19ffc952e0a9519e96fd","constant_B","Constant-B",70,98.0359737498516,1.18343310360669,0.63286168371309,0.63286168371309,-0.36713831628691,1.63286168371309
74,1074,"44fe946085f2400c80cee533d6231e9a","constant_B","Constant-B",70,78.0458365945648,1.05590744044139,0.339028793437219,0.339028793437219,-0.66097120656278,1.33902879343722
75,1075,"0d820f5ccbfe13549eea216ee2513074","constant_B","Constant-B",70,78.7460488489437,1.06063356301077,0.35347355627389,0.35347355627389,-0.64652644372611,1.35347355627389
76,1076,"91d5e8bc67046e3d44e7a47924bb3404","constant_B","Constant-B",70,106.386681327183,1.23280563482062,0.72097831676512,0.72097831676512,-0.27902168323488,1.72097831676512
77,1077,"4fe16663f3cfd5b374d35dd29d9cdca8","constant_B","Constant-B",70,89.8402466906137,1.13288662079671,0.53238341031647,0.53238341031647,-0.46761658968353,1.53238341031647
78,1078,"83a908c8ed5455b6c9ef246884162afc","constant_B","Constant-B",70,83.1525408859651,1.0899052441511,0.43346677061578,0.43346677061578,-0.56653322938422,1.43346677061578
79,1079,"022bd08caeebfca4473b74c3678f71c2","constant_B","Constant-B",70,78.8071757563882,1.06104514348817,0.35470663444575,0.35470663444575,-0.64529336555425,1.35470663444575
80,1080,"0bfd2bd8ee2ddc3923c9cef719215e45","constant_B","Constant-B",70,111.737819024276,1.26342968046886,0.7721752116519,0.7721752116519,-0.2278247883481,1.7721752116519
81,1081,"b3ce4c9c57f114ee806b5ede899e654c","constant_B","Constant-B",70,139.191970908243,1.41012649335463,0.99421161090616,0.99421161090616,-0.00578838909384016,1.99421161090616
82,1082,"345f145ce6e49d5527737547b7d7bcc9","constant_B","Constant-B",70,89.8816545396241,1.13314766746455,0.53293867966244,0.53293867966244,-0.46706132033756,1.53293867966244
83,1083,"5cd6b677ff91eaefd7913f277989cb3a","constant_B","Constant-B",70,96.7668000751777,1.175747786822,0.61837113307206,0.61837113307206,-0.38162886692794,1.61837113307206
84,1084,"ec4eb27a1b0dc4aef15289699a23db33","constant_B","Constant-B",70,76.7632710284171,1.0471953769707,0.31083461446373,0.31083461446373,-0.68916538553627,1.31083461446373
85,1085,"f306053231f91c40dca3c621e8419b61","constant_B","Constant-B",70,85.4716635573764,1.10499944122401,0.47013164656868,0.47013164656868,-0.52986835343132,1.47013164656868
86,1086,"e89799bf4fcfc5e7d882e1a15e433b0c","constant_B","Constant-B",70,70.2461094416675,1.00175638214422,0.0592945964374298,0.0592945964374298,-0.94070540356257,1.05929459643743
87,1087,"83d5cd04167b4c25b941369e1cd89c12","constant_B","Constant-B",70,117.403731117729,1.29506608280223,0.82291929058973,0.82291929058973,-0.17708070941027,1.82291929058973
88,1088,"e68e6eddaef14b8f6833f1889cb09727","constant_B","Constant-B",70,103.607186764949,1.216594701645,0.69289441336375,0.69289441336375,-0.30710558663625,1.69289441336375
89,1089,"aa9cc98baf1a333684a7dcc3407aadc4","constant_B","Constant-B",70,85.2662457739947,1.10367079572796,0.4670002412663,0.4670002412663,-0.5329997587337,1.4670002412663
90,1090,"3b62c1a3abbc8f8d77b3f0094d799c08","constant_B","Constant-B",70,168.2012456322,1.55012094289538,1.18443021643441,1.18443021643441,0.18443021643441,2.18443021643441
91,1091,"ffb0df50d948dd9dad8db95b89578130","constant_B","Constant-B",70,91.2277620788519,1.14160139452595,0.55068479548976,0.55068479548976,-0.44931520451024,1.55068479548976
92,1092,"42c5e41b64f024125d08f483c49d5109","constant_B","Constant-B",70,75.9621150475309,1.04171640675742,0.29184426002165,0.29184426002165,-0.70815573997835,1.29184426002165
93,1093,"7866b869b011f99e5a6d626fd2b53319","constant_B","Constant-B",70,80.9247193478896,1.07520575670686,0.39505369161111,0.39505369161111,-0.60494630838889,1.39505369161111
94,1094,"cb6e4431d9ef11ffbb0c3c60fc93a658","constant_B","Constant-B",70,108.865491289747,1.24708512305265,0.74513173609721,0.74513173609721,-0.25486826390279,1.74513173609721
95,1095,"e2c94ae6df04e9da8177ab346fbd245e","constant_B","Constant-B",70,86.6175012741779,1.1123816230707,0.48722979726757,0.48722979726757,-0.51277020273243,1.48722979726757
96,1096,"dce19abeba3755021094f84a48b227a7","constant_B","Constant-B",70,102.749859378804,1.21155071457323,0.68399936694628,0.68399936694628,-0.31600063305372,1.68399936694628
97,1097,"5f10705eaab893b924c7745af7cbddc2","constant_B","Constant-B",70,116.539897930583,1.29029286781049,0.81538683133996,0.81538683133996,-0.18461316866004,1.81538683133996
98,1098,"a0c73b07405f66c422d099e5a3c08c54","constant_B","Constant-B",70,74.9453593390611,1.0347212139306,0.26579689719411,0.26579689719411,-0.73420310280589,1.26579689719411
99,1099,"9d985583339f37fbacb7140d4222662d","constant_B","Constant-B",70,79.2144676989574,1.06378346144422,0.36281572849347,0.36281572849347,-0.63718427150653,1.36281572849347
100,1100,"8ea86fffc296b32f99e63ed723d89d90","constant_B","Constant-B",70,196.734364026381,1.67645188259687,1.34554483933557,1.34554483933557,0.34554483933557,2.34554483933557
101,1101,"51fea122ace66c28fcf6227076a2210d","constant_B","Constant-B",70,85.1923075595978,1.10319217053835,0.46586796964066,0.46586796964066,-0.53413203035934,1.46586796964066
102,1102,"87466aaae46506b8e351c34782985403","constant_B","Constant-B",70,70.4648641139222,1.0033149634652,-0.0814918150072401,0.0814918150072401,-1.08149181500724,0.91850818499276
103,1103,"e898b26388bd31312b334e141687631d","constant_B","Constant-B",70,100.968630179994,1.20100333162375,0.66513833340993,0.66513833340993,-0.33486166659007,1.66513833340993
104,1104,"f7b481c3a4568173c9a99c1b4d8c5521","constant_B","Constant-B",70,84.8068099503718,1.10069335258912,0.45991940210637,0.45991940210637,-0.54008059789363,1.45991940210637
105,1105,"fda815e14a2797f663c51a8c3fc66eeb","constant_B","Constant-B",70,139.586544706638,1.41212375371605,0.99704237412916,0.99704237412916,-0.00295762587083992,1.99704237412916
106,1106,"2ace1767dd5349b12ef5f3a5bd831ab8","constant_B","Constant-B",70,154.094571036598,1.48369505452048,1.09606159261628,1.09606159261628,0.0960615926162802,2.09606159261628
107,1107,"d3c22607503e5f474a3f5ebe80ebdf3d","constant_B","Constant-B",70,126.845641803824,1.34613543048145,0.90115514601953,0.90115514601953,-0.09884485398047,1.90115514601953
108,1108,"68aa1cfbcec0e4ea336983e4d1e49773","constant_B","Constant-B",70,122.754576440201,1.32424952568939,0.86812257561279,0.86812257561279,-0.13187742438721,1.86812257561279
109,1109,"64378d1cf8147aa375c77012a1f6217d","constant_B","Constant-B",70,81.305300759094,1.0777310873119,0.40187597161125,0.40187597161125,-0.59812402838875,1.40187597161125
110,1110,"4c9bdb3191d72e532b9af0440b61821e","constant_B","Constant-B",70,243.558045454127,1.86531516086282,1.57461126928035,1.57461126928035,0.57461126928035,2.57461126928035
111,1111,"90bc4d41e3adeb7ca6a265e34199593d","constant_B","Constant-B",70,105.815110389828,1.22948950143562,0.71529325045075,0.71529325045075,-0.28470674954925,1.71529325045075
112,1112,"2de6dbe92e20217bcb1faa713be3c7e9","constant_B","Constant-B",70,93.2346426509167,1.15408988663867,0.57612799484287,0.57612799484287,-0.42387200515713,1.57612799484287
113,1113,"62d44f5b5cf3a1a10474477b2836ac7c","constant_B","Constant-B",70,95.6857612722317,1.16916185652208,0.60575526968089,0.60575526968089,-0.39424473031911,1.60575526968089
114,1114,"e8aa5c36f38132f5ccc9683b131a520e","constant_B","Constant-B",70,84.805498092383,1.10068483936387,0.45989902761962,0.45989902761962,-0.54010097238038,1.45989902761962
115,1115,"527c2542099f691a2a03e60fc5521e3b","constant_B","Constant-B",70,92.9066482339638,1.15205808530376,0.5720470539333,0.5720470539333,-0.4279529460667,1.5720470539333
116,1116,"493ff3d28fe2680d1b7fc1f343262be6","constant_B","Constant-B",70,120.580059059745,1.31246800809851,0.850042512044,0.850042512044,-0.149957487956,1.850042512044
117,1117,"64dffb15867fda5ef262e2caf0e46bbf","constant_B","Constant-B",70,80.5277583907517,1.07256540520348,0.38780993855149,0.38780993855149,-0.61219006144851,1.38780993855149
118,1118,"4fe04592b1bd1b0073226474bda79a17","constant_B","Constant-B",70,101.099599240326,1.20178200566805,0.66654331378202,0.66654331378202,-0.33345668621798,1.66654331378202
119,1119,"53a63bcc974e882529742ef97a8b74d5","constant_B","Constant-B",70,91.4852080891171,1.14321106718324,0.55401402882079,0.55401402882079,-0.44598597117921,1.55401402882079
120,1120,"4d64fbb86d0c71298cfafd74891b1601","constant_B","Constant-B",70,71.1789690155563,1.00838604438377,0.12977832834471,0.12977832834471,-0.87022167165529,1.12977832834471
121,1121,"fc119966f9fa86c9beb582f612bc73ec","constant_B","Constant-B",70,96.357995688429,1.17326160575934,0.61363083001833,0.61363083001833,-0.38636916998167,1.61363083001833
122,1122,"2de2afe17b444c1be6ab135102d2e749","constant_B","Constant-B",70,86.0110440881541,1.10848058226536,0.47825641789666,0.47825641789666,-0.52174358210334,1.47825641789666
123,1123,"8b49cbb9e926a62a502c208b4a74393a","constant_B","Constant-B",70,122.381812810143,1.3222373506952,0.8650500630446,0.8650500630446,-0.1349499369554,1.8650500630446
124,1124,"fee16d34d4badef781de40b823c932b3","constant_B","Constant-B",70,119.926095202896,1.30890409559675,0.8445294142124,0.8445294142124,-0.1554705857876,1.8445294142124
125,1125,"49b1406d1f09cf7ccfb97517eb1d686b","constant_B","Constant-B",70,210.798794515122,1.73534185399189,1.41824234537544,1.41824234537544,0.41824234537544,2.41824234537544
126,1126,"89c12c0c7af03e2dcd492d20daed2fb8","constant_B","Constant-B",70,82.1473417099388,1.08329749053486,0.41657346650876,0.41657346650876,-0.58342653349124,1.41657346650876
127,1127,"d6cf87e625366c1649bd82f3bda75a50","constant_B","Constant-B",70,72.9193346389455,1.02063939790524,0.20421748347378,0.20421748347378,-0.79578251652622,1.20421748347378
128,1128,"e7c98f0c8ff03fc89b23b860ab6e055c","constant_B","Constant-B",70,70.3525417607997,1.00251499283979,0.0709669702648098,0.0709669702648098,-0.92903302973519,1.07096697026481
129,1129,"89bab4fa545504e51f4b5b765fa2b9ae","constant_B","Constant-B",70,86.4363079219822,1.11121752995778,0.48456619659801,0.48456619659801,-0.51543380340199,1.48456619659801
130,1130,"bf14545e60a11dc820244df794a9bbde","constant_B","Constant-B",70,70.2905498726167,1.00207320713906,0.0644260232045502,0.0644260232045502,-0.93557397679545,1.06442602320455
131,1131,"f9b4bd3734443873f1d31c98484de516","constant_B","Constant-B",70,86.5459526731776,1.11192209820381,0.48617975325384,0.48617975325384,-0.51382024674616,1.48617975325384
132,1132,"b571595faf7cf9bf9fb646335e089636","constant_B","Constant-B",70,70.0081016293151,1.00005786710652,-0.0107581393207396,0.0107581393207396,-1.01075813932074,0.98924186067926
133,1133,"0a62c14ca9858effb08a88d2cabe1673","constant_B","Constant-B",70,102.800144192897,1.2118471390691,0.68452427894849,0.68452427894849,-0.31547572105151,1.68452427894849
134,1134,"6cdb8dae15bac319b768e307416ee6b2","constant_B","Constant-B",70,113.529073092833,1.27351635298734,0.78857079664808,0.78857079664808,-0.21142920335192,1.78857079664808
135,1135,"f5fbe5bac9e630e09a5f83fdcd75b932","constant_B","Constant-B",70,125.356260336874,1.33820914624666,0.88927145411185,0.88927145411185,-0.11072854588815,1.88927145411185
136,1136,"75dc159ba49385507004b04106ac29e8","constant_B","Constant-B",70,115.369279738712,1.28379615504016,0.80506680946111,0.80506680946111,-0.19493319053889,1.80506680946111
137,1137,"25af99e573ba8708856ba71f5d31801d","constant_B","Constant-B",70,88.7301699551997,1.12586582526643,0.517275416488019,0.517275416488019,-0.48272458351198,1.51727541648802
138,1138,"24ce0d2a3efbc542f5ad5931cbdb79aa","constant_B","Constant-B",70,92.6010013104744,1.15016148748447,0.56821778157014,0.56821778157014,-0.43178221842986,1.56821778157014
139,1139,"392c573a8d8baf810091dbff34258106","constant_B","Constant-B",70,126.087293812826,1.34210545579285,0.89512404417988,0.89512404417988,-0.10487595582012,1.89512404417988
140,1140,"9af7f4bb9f26f77c38c192936cf0be33","constant_B","Constant-B",70,77.9765005553195,1.0554383013389,0.337564820342899,0.337564820342899,-0.6624351796571,1.3375648203429
141,1141,"bd55561900b24ec7c3c7ac64a514ac02","constant_B","Constant-B",70,131.6355827153,1.37131627442552,0.93835405072088,0.93835405072088,-0.0616459492791201,1.93835405072088
142,1142,"d1a06c9101d2c0ee727ae600038327ba","constant_B","Constant-B",70,155.35337355013,1.48974289991898,1.10423453480635,1.10423453480635,0.10423453480635,2.10423453480635
143,1143,"5e8bbd223a147392f54cce5f77c7b52e","constant_B","Constant-B",70,80.8903378031566,1.07497732735663,0.39443155848741,0.39443155848741,-0.60556844151259,1.39443155848741
144,1144,"a7c2af9704a9238a0ba07d099939a75d","constant_B","Constant-B",70,72.7908159188908,1.01973957402922,0.19967172769648,0.19967172769648,-0.80032827230352,1.19967172769648
145,1145,"2db60151e6a71b77be25757b07f7d413","constant_B","Constant-B",70,92.9859081229247,1.15254939852563,0.57303587674925,0.57303587674925,-0.42696412325075,1.57303587674925
146,1146,"11b683568a8c7109187e0d518ad44753","constant_B","Constant-B",70,101.227912139152,1.20254439858132,0.66791693387675,0.66791693387675,-0.33208306612325,1.66791693387675
147,1147,"39e27a57bdf2c1c57e6c23b743348818","constant_B","Constant-B",70,88.2849079884715,1.12303738640522,0.5110899835292,0.5110899835292,-0.4889100164708,1.5110899835292
148,1148,"08f76d2a0f0fd7c0c65c77a4e3db66f5","constant_B","Constant-B",70,107.207783021846,1.23755394123042,0.72906773173344,0.72906773173344,-0.27093226826656,1.72906773173344
149,1149,"73fb1389d38e28b1daab2d44d648d7dc","constant_B","Constant-B",70,70.1490269476603,1.00106391224294,-0.04614061546128,0.04614061546128,-1.04614061546128,0.95385938453872
150,1150,"4538cec1dfd416909e103d8882091c24","constant_B","Constant-B",70,81.3149655306358,1.07779514042482,0.40204771448594,0.40204771448594,-0.59795228551406,1.40204771448594
151,1151,"c30a72bbd9994edc5a6a1c2aed4242b1","constant_B","Constant-B",70,75.6692975301656,1.03970667244019,0.28458735867331,0.28458735867331,-0.71541264132669,1.28458735867331
152,1152,"6a9c86481f4a2482e1b37d74f117071e","constant_B","Constant-B",70,220.987562515182,1.77678506825905,1.46866101561535,1.46866101561535,0.46866101561535,2.46866101561535
153,1153,"442e0ebc852ae02e3200593355a37960","constant_B","Constant-B",70,99.4408251780703,1.19188221600525,0.64852387529649,0.64852387529649,-0.35147612470351,1.64852387529649
154,1154,"64361962d8cd28975836ca41ffba829e","constant_B","Constant-B",70,121.524722879129,1.31759913088232,0.85794374506831,0.85794374506831,-0.14205625493169,1.85794374506831
155,1155,"af7b6609489cc20efa3782fad07fa0d9","constant_B","Constant-B",70,121.400291685475,1.31692440224223,0.856907160211109,0.856907160211109,-0.14309283978889,1.85690716021111
156,1156,"9d0dfa99ebb269242e3d64e8a5fe517c","constant_B","Constant-B",70,70.9119293063955,1.00649270316279,0.11413834377603,0.11413834377603,-0.88586165622397,1.11413834377603
157,1157,"66c6e6745a642b2c128f396464ab9c36","constant_B","Constant-B",70,97.8325570325417,1.18220470207479,0.63056162078558,0.63056162078558,-0.36943837921442,1.63056162078558
158,1158,"8f8136ef754c0743bae4dd275c47bf9b","constant_B","Constant-B",70,85.5757394792211,1.10567199656538,0.47171025427573,0.47171025427573,-0.52828974572427,1.47171025427573
159,1159,"6eeed27f9e2c16bae4fa14c32548d476","constant_B","Constant-B",70,90.5038457923727,1.13706291943242,0.54121352786879,0.54121352786879,-0.45878647213121,1.54121352786879
160,1160,"6fc5bd4defacec08d522e9606a883766","constant_B","Constant-B",70,91.6823994034932,1.14444246815078,0.55655059330401,0.55655059330401,-0.44344940669599,1.55655059330401
161,1161,"a357237d620a342d728f96dc8aac5757","constant_B","Constant-B",70,87.814561376546,1.120041844732,0.50447371978197,0.50447371978197,-0.49552628021803,1.50447371978197
162,1162,"4cc160a48b020eb4685997894bf01baf","constant_B","Constant-B",70,92.8243259159414,1.15154756688517,0.57101821231828,0.57101821231828,-0.42898178768172,1.57101821231828
163,1163,"e67c4eaea4e2842baa2a758c4beb2e82","constant_B","Constant-B",70,121.230740142808,1.31600445148405,0.85549267461845,0.85549267461845,-0.14450732538155,1.85549267461845
164,1164,"d690f07a51a75e813d73e446e77eb394","constant_B","Constant-B",70,78.4357069355172,1.05854149615347,0.34714564534042,0.34714564534042,-0.65285435465958,1.34714564534042
165,1165,"50366235ff21bfd0a4d01f895b905c92","constant_B","Constant-B",70,74.3870688294123,1.03086003504295,0.25034458621817,0.25034458621817,-0.74965541378183,1.25034458621817
166,1166,"495d59eeef0b219751064d03c686254d","constant_B","Constant-B",70,88.4245305562593,1.12392507729614,0.51303760035219,0.51303760035219,-0.48696239964781,1.51303760035219
167,1167,"b8bc66b5036c4f6bd977937ad6e2a29d","constant_B","Constant-B",70,108.642664568272,1.24580819762154,0.7429926414582,0.7429926414582,-0.2570073585418,1.7429926414582
168,1168,"d65d84681677642681932395599566ad","constant_B","Constant-B",70,81.3000255123594,1.07769612409568,0.40178219956943,0.40178219956943,-0.59821780043057,1.40178219956943
169,1169,"4b517b06b20afe2ab6f16f327d16edef","constant_B","Constant-B",70,74.5034952787982,1.0316664416564,0.25364472563011,0.25364472563011,-0.74635527436989,1.25364472563011
170,1170,"f32af8f5828cad3f276263ef3b9502fb","constant_B","Constant-B",70,70.0478816030639,1.00034195298453,0.0261538314767196,0.0261538314767196,-0.97384616852328,1.02615383147672
171,1171,"2ec9a3cf6058379814f756d7b9f93ea9","constant_B","Constant-B",70,88.5019322488211,1.12441687902677,0.51411410974637,0.51411410974637,-0.48588589025363,1.51411410974637
172,1172,"68d41d2891a14e960534c955889a715f","constant_B","Constant-B",70,92.6354204605506,1.15037522115023,0.56865028746712,0.56865028746712,-0.43134971253288,1.56865028746712
173,1173,"b998c1e8401789afff3d7d34e1be5997","constant_B","Constant-B",70,93.7391519101566,1.15720816691452,0.58234932950392,0.58234932950392,-0.41765067049608,1.58234932950392
174,1174,"7a6ced56beec68835d7a03f46b6af6e8","constant_B","Constant-B",70,78.7158385089599,1.06043009137775,0.35286254930132,0.35286254930132,-0.64713745069868,1.35286254930132
175,1175,"2744bfdd13475fbe6815e8986de922fa","constant_B","Constant-B",70,86.8365147440069,1.11378707085336,0.49043005535968,0.49043005535968,-0.50956994464032,1.49043005535968
176,1176,"c141df7878a0d44e38a58170b4492543","constant_B","Constant-B",70,72.9009882826497,1.02051099442982,0.20357477680729,0.20357477680729,-0.79642522319271,1.20357477680729
177,1177,"c17f97d975a2e6794ea31e8367d83e40","constant_B","Constant-B",70,136.810863345578,1.39801319912826,0.97695491448522,0.97695491448522,-0.0230450855147799,1.97695491448522
178,1178,"4f3cc0d975b486260ecd02e9ed831df5","constant_B","Constant-B",70,78.6815429924898,1.06019905807818,0.35216763444396,0.35216763444396,-0.64783236555604,1.35216763444396
179,1179,"6d4a044da028c76d3fafc003136384eb","constant_B","Constant-B",70,100.323729154573,1.19716169784187,0.65817636753352,0.65817636753352,-0.34182363246648,1.65817636753352
180,1180,"ff3b24bb3a95e7b5178276b17e2c0dad","constant_B","Constant-B",70,92.073931170818,1.14688354852131,0.56155309087283,0.56155309087283,-0.43844690912717,1.56155309087283
181,1181,"80dfab2294dc854a8695d1c1ce6265d9","constant_B","Constant-B",70,88.1065026290605,1.12190210057397,0.50859052613305,0.50859052613305,-0.49140947386695,1.50859052613305
182,1182,"941f9c48ec56eb19b25786187b006f10","constant_B","Constant-B",70,122.659015907177,1.32373398227016,0.86733595325964,0.86733595325964,-0.13266404674036,1.86733595325964
183,1183,"2dc5d7e9b3e15c740d490d788211573a","constant_B","Constant-B",70,73.7112183210395,1.02616636301639,0.230255085907519,0.230255085907519,-0.76974491409248,1.23025508590752
184,1184,"77c6e00a79e8c3b3df80e1c4b0ff8023","constant_B","Constant-B",70,83.437245800402,1.09176950602747,0.43813314676187,0.43813314676187,-0.56186685323813,1.43813314676187
185,1185,"52e3986fb55b179cf59e4540a86a982d","constant_B","Constant-B",70,70.0001013169847,1.00000072369249,0.00120307335377939,0.00120307335377939,-0.99879692664622,1.00120307335378
186,1186,"ccc0636a72fb6ba022578cc100c8cb7c","constant_B","Constant-B",70,87.5633115102072,1.11843839801118,0.50090363359215,0.50090363359215,-0.49909636640785,1.50090363359215
187,1187,"7409506000aab5f15ec58cc3dd3fb72e","constant_B","Constant-B",70,138.489382902177,1.40656310052034,0.98915102777351,0.98915102777351,-0.0108489722264902,1.98915102777351
188,1188,"0e1b1e567b5a85241d50f71772de9be1","constant_B","Constant-B",70,78.474631016482,1.05880411662324,0.34794562416894,0.34794562416894,-0.65205437583106,1.34794562416894
189,1189,"02453cd2773e7494e1a4738ba6f3c7a1","constant_B","Constant-B",70,75.5019077266,1.03855605617057,0.280354564451109,0.280354564451109,-0.71964543554889,1.28035456445111
190,1190,"e11e338409fdbfff7af641a286a93437","constant_B","Constant-B",70,87.1858904252163,1.11602541205845,0.49549240191978,0.49549240191978,-0.50450759808022,1.49549240191978
191,1191,"88ccda7d997701880c9d0c636b220b1e","constant_B","Constant-B",70,85.3667766630679,1.1043212308477,0.46853535715138,0.46853535715138,-0.53146464284862,1.46853535715138
192,1192,"9a5e00955ca9971800073dd3e4c28ad7","constant_B","Constant-B",70,75.0819422961776,1.03566364021321,0.26944234199487,0.26944234199487,-0.73055765800513,1.26944234199487
193,1193,"50b5e6cbc49ffa79634e56edd10b8bf0","constant_B","Constant-B",70,112.576797395524,1.26816401257614,0.7798974052997,0.7798974052997,-0.2201025947003,1.7798974052997
194,1194,"1f0b118441ef88f9f7e1c86a5d22c593","constant_B","Constant-B",70,77.1174702185064,1.04960856798078,0.31887010831789,0.31887010831789,-0.68112989168211,1.31887010831789
195,1195,"4b29886fa0376b89caa9cc697a80dc98","constant_B","Constant-B",70,84.5022341542408,1.09871505570462,0.45516455665178,0.45516455665178,-0.54483544334822,1.45516455665178
196,1196,"4a7772e1b5862480e3537a3124e41c07","constant_B","Constant-B",70,70.0456651830082,1.00032612669932,-0.0255413342889599,0.0255413342889599,-1.02554133428896,0.97445866571104
197,1197,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","constant_B","Constant-B",70,73.0543070445358,1.02158355398816,0.20888503483755,0.20888503483755,-0.79111496516245,1.20888503483755
198,1198,"9cf5a39df21d5a234b9a57056ebe1360","constant_B","Constant-B",70,77.7865160635631,1.05415176505339,0.3335205297507,0.3335205297507,-0.6664794702493,1.3335205297507
199,1199,"f24eafb51b8268645a90a1a9cbcc2a5c","constant_B","Constant-B",70,117.423244456462,1.29517370294744,0.82308864699168,0.82308864699168,-0.17691135300832,1.82308864699168
